"HITId","CreationTime","Expiration","NumberOfSimilarHITs","WorkerId","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","WorkTimeInSeconds","Input.query","Input.docA","Input.docB","Input.time","Answer.comment","Answer.bground","Answer.radio"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,33,"Thu Apr 15 10:19:23 GMT 2010","Thu Apr 15 10:19:38 GMT 2010","Thu Apr 22 10:19:38 GMT 2010","Thu Apr 15 11:35:06 PDT 2010",15,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","s"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,35,"Thu Apr 15 10:22:55 GMT 2010","Thu Apr 15 10:23:05 GMT 2010","Thu Apr 22 10:23:05 GMT 2010","Thu Apr 15 11:35:07 PDT 2010",10,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","s"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,36,"Thu Apr 15 11:02:33 GMT 2010","Thu Apr 15 11:02:44 GMT 2010","Thu Apr 22 11:02:44 GMT 2010","Thu Apr 15 11:35:07 PDT 2010",11,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","s"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,8,"Thu Apr 15 12:30:44 GMT 2010","Thu Apr 15 12:31:16 GMT 2010","Thu Apr 22 12:31:16 GMT 2010","Thu Apr 15 11:35:07 PDT 2010",32,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"no","no","b"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,39,"Thu Apr 15 10:50:00 GMT 2010","Thu Apr 15 10:50:09 GMT 2010","Thu Apr 22 10:50:09 GMT 2010","Thu Apr 15 11:35:07 PDT 2010",9,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","s"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,34,"Thu Apr 15 11:17:27 GMT 2010","Thu Apr 15 11:17:38 GMT 2010","Thu Apr 22 11:17:38 GMT 2010","Thu Apr 15 11:35:08 PDT 2010",11,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","s"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,41,"Thu Apr 15 12:26:50 GMT 2010","Thu Apr 15 12:27:04 GMT 2010","Thu Apr 22 12:27:04 GMT 2010","Thu Apr 15 11:35:08 PDT 2010",14,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","a"
173,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",26,40,"Thu Apr 15 10:39:54 GMT 2010","Thu Apr 15 10:40:16 GMT 2010","Thu Apr 22 10:40:16 GMT 2010","Thu Apr 15 11:35:08 PDT 2010",22,"702.001.406-1.1.1","850.002.851-1.1.1","450.004.829-1.1.1",14,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,40,"Thu Apr 15 10:32:19 GMT 2010","Thu Apr 15 10:32:32 GMT 2010","Thu Apr 22 10:32:32 GMT 2010","Thu Apr 15 11:35:09 PDT 2010",13,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,21,"Thu Apr 15 12:23:49 GMT 2010","Thu Apr 15 12:24:08 GMT 2010","Thu Apr 22 12:24:08 GMT 2010","Thu Apr 15 11:35:09 PDT 2010",19,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,33,"Thu Apr 15 10:19:07 GMT 2010","Thu Apr 15 10:19:22 GMT 2010","Thu Apr 22 10:19:22 GMT 2010","Thu Apr 15 11:35:09 PDT 2010",15,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,34,"Thu Apr 15 11:13:39 GMT 2010","Thu Apr 15 11:13:51 GMT 2010","Thu Apr 22 11:13:51 GMT 2010","Thu Apr 15 11:35:09 PDT 2010",12,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,39,"Thu Apr 15 10:55:00 GMT 2010","Thu Apr 15 10:55:11 GMT 2010","Thu Apr 22 10:55:11 GMT 2010","Thu Apr 15 11:35:10 PDT 2010",11,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,36,"Thu Apr 15 11:05:57 GMT 2010","Thu Apr 15 11:06:06 GMT 2010","Thu Apr 22 11:06:06 GMT 2010","Thu Apr 15 11:35:10 PDT 2010",9,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","b"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,35,"Thu Apr 15 10:22:33 GMT 2010","Thu Apr 15 10:22:43 GMT 2010","Thu Apr 22 10:22:43 GMT 2010","Thu Apr 15 11:35:10 PDT 2010",10,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,46,"Thu Apr 15 12:22:29 GMT 2010","Thu Apr 15 12:22:41 GMT 2010","Thu Apr 22 12:22:41 GMT 2010","Thu Apr 15 11:35:10 PDT 2010",12,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","a"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,37,"Thu Apr 15 10:40:14 GMT 2010","Thu Apr 15 10:40:30 GMT 2010","Thu Apr 22 10:40:30 GMT 2010","Thu Apr 15 11:35:10 PDT 2010",16,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
174,"Thu Apr 15 10:05:15 GMT 2010","Sun Apr 18 10:05:15 GMT 2010",61,44,"Thu Apr 15 12:21:48 GMT 2010","Thu Apr 15 12:22:01 GMT 2010","Thu Apr 22 12:22:01 GMT 2010","Thu Apr 15 11:35:11 PDT 2010",13,"400.065.784-1.1.1","451.023.313-1.2.2","451.015.743-1.1.1",5,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,46,"Thu Apr 15 12:21:43 GMT 2010","Thu Apr 15 12:22:12 GMT 2010","Thu Apr 22 12:22:12 GMT 2010","Thu Apr 15 11:35:11 PDT 2010",29,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,36,"Thu Apr 15 10:58:41 GMT 2010","Thu Apr 15 10:58:50 GMT 2010","Thu Apr 22 10:58:50 GMT 2010","Thu Apr 15 11:35:11 PDT 2010",9,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,41,"Thu Apr 15 12:25:47 GMT 2010","Thu Apr 15 12:25:58 GMT 2010","Thu Apr 22 12:25:58 GMT 2010","Thu Apr 15 11:35:11 PDT 2010",11,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","a"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,21,"Thu Apr 15 11:54:09 GMT 2010","Thu Apr 15 11:54:54 GMT 2010","Thu Apr 22 11:54:54 GMT 2010","Thu Apr 15 11:35:11 PDT 2010",45,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,39,"Thu Apr 15 10:50:38 GMT 2010","Thu Apr 15 10:50:46 GMT 2010","Thu Apr 22 10:50:46 GMT 2010","Thu Apr 15 11:35:12 PDT 2010",8,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,35,"Thu Apr 15 10:24:27 GMT 2010","Thu Apr 15 10:24:37 GMT 2010","Thu Apr 22 10:24:37 GMT 2010","Thu Apr 15 11:35:12 PDT 2010",10,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,40,"Thu Apr 15 10:41:03 GMT 2010","Thu Apr 15 10:41:16 GMT 2010","Thu Apr 22 10:41:16 GMT 2010","Thu Apr 15 11:35:12 PDT 2010",13,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,33,"Thu Apr 15 10:19:14 GMT 2010","Thu Apr 15 10:19:31 GMT 2010","Thu Apr 22 10:19:31 GMT 2010","Thu Apr 15 11:35:13 PDT 2010",17,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","b"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,37,"Thu Apr 15 10:46:39 GMT 2010","Thu Apr 15 10:46:55 GMT 2010","Thu Apr 22 10:46:55 GMT 2010","Thu Apr 15 11:35:13 PDT 2010",16,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
175,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",46,34,"Thu Apr 15 11:12:02 GMT 2010","Thu Apr 15 11:12:22 GMT 2010","Thu Apr 22 11:12:22 GMT 2010","Thu Apr 15 11:35:13 PDT 2010",20,"450.024.802-1.1.1","240.003.541-1.1.1","451.014.179-1.1.1",12,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,38,"Thu Apr 15 12:24:35 GMT 2010","Thu Apr 15 12:24:43 GMT 2010","Thu Apr 22 12:24:43 GMT 2010","Thu Apr 15 11:35:13 PDT 2010",8,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,20,"Thu Apr 15 10:53:40 GMT 2010","Thu Apr 15 10:54:51 GMT 2010","Thu Apr 22 10:54:51 GMT 2010","Thu Apr 15 11:35:13 PDT 2010",71,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,37,"Thu Apr 15 10:45:38 GMT 2010","Thu Apr 15 10:45:55 GMT 2010","Thu Apr 22 10:45:55 GMT 2010","Thu Apr 15 11:35:14 PDT 2010",17,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,33,"Thu Apr 15 10:24:58 GMT 2010","Thu Apr 15 10:25:13 GMT 2010","Thu Apr 22 10:25:13 GMT 2010","Thu Apr 15 11:35:14 PDT 2010",15,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,34,"Thu Apr 15 11:17:19 GMT 2010","Thu Apr 15 11:17:33 GMT 2010","Thu Apr 22 11:17:33 GMT 2010","Thu Apr 15 11:35:14 PDT 2010",14,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,40,"Thu Apr 15 10:30:47 GMT 2010","Thu Apr 15 10:31:01 GMT 2010","Thu Apr 22 10:31:01 GMT 2010","Thu Apr 15 11:35:14 PDT 2010",14,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,21,"Thu Apr 15 11:47:55 GMT 2010","Thu Apr 15 11:48:15 GMT 2010","Thu Apr 22 11:48:15 GMT 2010","Thu Apr 15 11:35:15 PDT 2010",20,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,36,"Thu Apr 15 11:06:21 GMT 2010","Thu Apr 15 11:06:31 GMT 2010","Thu Apr 22 11:06:31 GMT 2010","Thu Apr 15 11:35:15 PDT 2010",10,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,35,"Thu Apr 15 10:23:52 GMT 2010","Thu Apr 15 10:24:05 GMT 2010","Thu Apr 22 10:24:05 GMT 2010","Thu Apr 15 11:35:15 PDT 2010",13,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
176,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",49,39,"Thu Apr 15 10:51:17 GMT 2010","Thu Apr 15 10:51:26 GMT 2010","Thu Apr 22 10:51:26 GMT 2010","Thu Apr 15 11:35:16 PDT 2010",9,"600.053.481-1.1.1","400.196.191-1.1.1","451.508.577-1.1.1",14,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,36,"Thu Apr 15 10:59:48 GMT 2010","Thu Apr 15 11:00:10 GMT 2010","Thu Apr 22 11:00:10 GMT 2010","Thu Apr 15 11:35:16 PDT 2010",22,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,35,"Thu Apr 15 10:21:01 GMT 2010","Thu Apr 15 10:21:15 GMT 2010","Thu Apr 22 10:21:15 GMT 2010","Thu Apr 15 11:35:16 PDT 2010",14,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,39,"Thu Apr 15 10:54:47 GMT 2010","Thu Apr 15 10:54:59 GMT 2010","Thu Apr 22 10:54:59 GMT 2010","Thu Apr 15 11:35:16 PDT 2010",12,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,33,"Thu Apr 15 10:19:54 GMT 2010","Thu Apr 15 10:20:09 GMT 2010","Thu Apr 22 10:20:09 GMT 2010","Thu Apr 15 11:35:17 PDT 2010",15,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","a"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,40,"Thu Apr 15 10:42:00 GMT 2010","Thu Apr 15 10:42:11 GMT 2010","Thu Apr 22 10:42:11 GMT 2010","Thu Apr 15 11:35:17 PDT 2010",11,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,37,"Thu Apr 15 10:51:51 GMT 2010","Thu Apr 15 10:52:11 GMT 2010","Thu Apr 22 10:52:11 GMT 2010","Thu Apr 15 11:35:17 PDT 2010",20,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,46,"Thu Apr 15 12:22:56 GMT 2010","Thu Apr 15 12:23:13 GMT 2010","Thu Apr 22 12:23:13 GMT 2010","Thu Apr 15 11:35:18 PDT 2010",17,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","a"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,34,"Thu Apr 15 11:18:36 GMT 2010","Thu Apr 15 11:18:48 GMT 2010","Thu Apr 22 11:18:48 GMT 2010","Thu Apr 15 11:35:18 PDT 2010",12,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,20,"Thu Apr 15 10:39:09 GMT 2010","Thu Apr 15 10:39:46 GMT 2010","Thu Apr 22 10:39:46 GMT 2010","Thu Apr 15 11:35:18 PDT 2010",37,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
177,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",60,44,"Thu Apr 15 12:23:32 GMT 2010","Thu Apr 15 12:23:43 GMT 2010","Thu Apr 22 12:23:43 GMT 2010","Thu Apr 15 11:35:18 PDT 2010",11,"702.001.406-1.1.1","450.004.829-1.1.1","190.001.841-1.1.1",16,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,39,"Thu Apr 15 10:52:12 GMT 2010","Thu Apr 15 10:52:23 GMT 2010","Thu Apr 22 10:52:23 GMT 2010","Thu Apr 15 11:35:18 PDT 2010",11,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,40,"Thu Apr 15 10:45:19 GMT 2010","Thu Apr 15 10:45:33 GMT 2010","Thu Apr 22 10:45:33 GMT 2010","Thu Apr 15 11:35:19 PDT 2010",14,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,20,"Thu Apr 15 10:52:08 GMT 2010","Thu Apr 15 10:53:15 GMT 2010","Thu Apr 22 10:53:15 GMT 2010","Thu Apr 15 11:35:19 PDT 2010",67,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,36,"Thu Apr 15 11:02:39 GMT 2010","Thu Apr 15 11:02:49 GMT 2010","Thu Apr 22 11:02:49 GMT 2010","Thu Apr 15 11:35:19 PDT 2010",10,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,35,"Thu Apr 15 10:19:37 GMT 2010","Thu Apr 15 10:19:52 GMT 2010","Thu Apr 22 10:19:52 GMT 2010","Thu Apr 15 11:35:20 PDT 2010",15,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,21,"Thu Apr 15 11:44:52 GMT 2010","Thu Apr 15 11:46:10 GMT 2010","Thu Apr 22 11:46:10 GMT 2010","Thu Apr 15 11:35:20 PDT 2010",78,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,37,"Thu Apr 15 10:37:12 GMT 2010","Thu Apr 15 10:37:26 GMT 2010","Thu Apr 22 10:37:26 GMT 2010","Thu Apr 15 11:35:20 PDT 2010",14,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,34,"Thu Apr 15 11:11:11 GMT 2010","Thu Apr 15 11:11:21 GMT 2010","Thu Apr 22 11:11:21 GMT 2010","Thu Apr 15 11:35:20 PDT 2010",10,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,44,"Thu Apr 15 12:22:29 GMT 2010","Thu Apr 15 12:22:42 GMT 2010","Thu Apr 22 12:22:42 GMT 2010","Thu Apr 15 11:35:21 PDT 2010",13,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
178,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",79,33,"Thu Apr 15 10:28:01 GMT 2010","Thu Apr 15 10:28:18 GMT 2010","Thu Apr 22 10:28:18 GMT 2010","Thu Apr 15 11:35:21 PDT 2010",17,"190.011.224-1.1.1","310.000.728-1.16.1","190.011.224-1.1.1",24,"","","s"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,36,"Thu Apr 15 11:03:32 GMT 2010","Thu Apr 15 11:03:42 GMT 2010","Thu Apr 22 11:03:42 GMT 2010","Thu Apr 15 11:35:21 PDT 2010",10,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","b"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,20,"Thu Apr 15 10:27:31 GMT 2010","Thu Apr 15 10:28:30 GMT 2010","Thu Apr 22 10:28:30 GMT 2010","Thu Apr 15 11:35:21 PDT 2010",59,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","b"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,39,"Thu Apr 15 10:55:12 GMT 2010","Thu Apr 15 10:55:22 GMT 2010","Thu Apr 22 10:55:22 GMT 2010","Thu Apr 15 11:35:21 PDT 2010",10,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","s"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,21,"Thu Apr 15 11:51:01 GMT 2010","Thu Apr 15 11:51:29 GMT 2010","Thu Apr 22 11:51:29 GMT 2010","Thu Apr 15 11:35:22 PDT 2010",28,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","b"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,17,"Thu Apr 15 10:07:13 GMT 2010","Thu Apr 15 10:07:35 GMT 2010","Thu Apr 22 10:07:35 GMT 2010","Thu Apr 15 11:35:22 PDT 2010",22,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","a"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,33,"Thu Apr 15 10:20:01 GMT 2010","Thu Apr 15 10:20:16 GMT 2010","Thu Apr 22 10:20:16 GMT 2010","Thu Apr 15 11:35:22 PDT 2010",15,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","s"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,34,"Thu Apr 15 11:16:08 GMT 2010","Thu Apr 15 11:16:42 GMT 2010","Thu Apr 22 11:16:42 GMT 2010","Thu Apr 15 11:35:22 PDT 2010",34,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","a"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,40,"Thu Apr 15 10:34:18 GMT 2010","Thu Apr 15 10:36:34 GMT 2010","Thu Apr 22 10:36:34 GMT 2010","Thu Apr 15 11:35:22 PDT 2010",136,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","s"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,35,"Thu Apr 15 10:21:31 GMT 2010","Thu Apr 15 10:21:41 GMT 2010","Thu Apr 22 10:21:41 GMT 2010","Thu Apr 15 11:35:23 PDT 2010",10,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","s"
179,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",83,37,"Thu Apr 15 10:41:51 GMT 2010","Thu Apr 15 10:42:06 GMT 2010","Thu Apr 22 10:42:06 GMT 2010","Thu Apr 15 11:35:23 PDT 2010",15,"700.010.591-1.4.2","550.255.013-1.4.2","190.025.736-1.1.1",12,"","","b"
180,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",56,34,"Thu Apr 15 11:15:16 GMT 2010","Thu Apr 15 11:15:27 GMT 2010","Thu Apr 22 11:15:27 GMT 2010","Thu Apr 15 11:35:23 PDT 2010",11,"702.001.406-1.1.1","240.002.596-1.1.1","450.024.842-1.1.1",11,"","","s"
180,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",56,36,"Thu Apr 15 11:06:58 GMT 2010","Thu Apr 15 11:07:06 GMT 2010","Thu Apr 22 11:07:06 GMT 2010","Thu Apr 15 11:35:24 PDT 2010",8,"702.001.406-1.1.1","240.002.596-1.1.1","450.024.842-1.1.1",11,"","","s"
180,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",56,37,"Thu Apr 15 10:50:37 GMT 2010","Thu Apr 15 10:51:23 GMT 2010","Thu Apr 22 10:51:23 GMT 2010","Thu Apr 15 11:35:24 PDT 2010",46,"702.001.406-1.1.1","240.002.596-1.1.1","450.024.842-1.1.1",11,"","","s"
180,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",56,35,"Thu Apr 15 10:24:55 GMT 2010","Thu Apr 15 10:25:07 GMT 2010","Thu Apr 22 10:25:07 GMT 2010","Thu Apr 15 11:35:24 PDT 2010",12,"702.001.406-1.1.1","240.002.596-1.1.1","450.024.842-1.1.1",11,"","","s"
180,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",56,21,"Thu Apr 15 11:43:32 GMT 2010","Thu Apr 15 11:44:10 GMT 2010","Thu Apr 22 11:44:10 GMT 2010","Thu Apr 15 11:35:24 PDT 2010",38,"702.001.406-1.1.1","240.002.596-1.1.1","450.024.842-1.1.1",11,"","","s"
180,"Thu Apr 15 10:05:16 GMT 2010","Sun Apr 18 10:05:16 GMT 2010",56,39,"Thu Apr 15 10:49:15 GMT 2010","Thu Apr 15 10:49:27 GMT 2010","Thu Apr 22 10:49:27 GMT 2010","Thu Apr 15 11:35:24 PDT 2010",12,"702.001.406-1.1.1","240.002.596-1.1.1","450.024.842-1.1.1",11,"","","s"
